"Csf-1"	"Csf-2"	"Csf-3"	"Csf-4"	"Csf-5"
-2.35175	0.257	-7.3177	-3.50542	-7.40767
-2.02943	1.2064	-11.98604	-2.59355	-8.91323
-2.37501	-1.2432	-8.26907	-2.32626	-8.26907
-1.25837	0.5511	-13.12728	-0.58253	-13.12728
-0.15995	0.0185	-9.20281	1.01544	-9.20281
-1.41057	-0.3821	-5.3323	-2.27003	-5.3323
-1.22227	-1.1359	-9.25597	-1.97886	-9.25597
-2.70763	-0.6829	-4.6358	-3.1017	-4.6358
-1.87354	-1.6424	-6.50053	-1.14477	-6.50053
-1.93757	-1.4515	-8.70212	-1.75307	-6.71959
-2.47897	-0.4772	-8.16537	-3.85996	-3.94799
-1.84719	-0.2628	-11.36205	-1.73387	-11.36205
-2.51291	-0.9902	-9.88513	-4.41082	-9.88513
-1.1343	-0.5972	-6.49347	-1.7029	-6.49347
-0.74156	-0.6318	-16.72738	-2.32207	-16.72738
-2.23214	-0.3439	-18.59713	-3.3537	-15.54831
-1.93512	-2.2188	-15.20762	-2.61413	-15.20762
-1.40223	-0.4054	-14.84081	-1.96894	-14.84081
-1.54756	-2.0011	-21.11291	-2.41829	-21.11291
-3.17655	-2.2734	-10.40271	-0.9383	-10.40271
-0.24913	-1.1762	-15.34885	-3.11405	-15.34885
0.24658	1.0144	-16.49396	-3.36305	-16.49396
-0.8352	-0.958	-6.54655	-0.12179	-6.54655
-0.53553	-2.1117	-6.07495	-1.39504	-6.07495
-1.18869	0.4799	-9.10878	-1.49185	-9.10878
-1.52037	-1.5501	-7.7249	-0.29432	-7.7249
-2.02429	-2.6377	-6.29558	-1.83572	-6.29558
-1.67934	-0.9235	-6.03504	-0.12945	-6.03504
-4.71066	-3.1677	-3.1652	-2.28499	-3.1652
-1.20493	-0.7909	-9.88258	-0.90718	-9.88258
-1.26683	-0.3966	-9.41991	-0.4979	-9.41991
-1.78958	0.5405	-2.15786	-0.61295	-2.15786
-1.28653	-1.5211	-5.62682	-3.0358	-5.62682
-2.59546	-2.3134	-8.43546	-2.37653	-8.43546
-1.8354	-0.2243	-35.9778	-3.21746	-35.9778
-1.87199	-1.4546	-18.14239	-4.44885	-18.14239
-3.4156	-0.9749	-7.83719	-2.14247	-7.83719
-1.45123	-2.1072	-8.39475	-1.34648	-8.39475
-3.42456	1.2861	-11.09875	-3.19285	-11.09875
-1.73249	-3.2399	-50.82764	-1.92893	-50.82764
-1.75068	1.9344	-25.29326	-2.24039	-25.29326
-2.28039	-1.7115	-7.18121	-2.35314	-7.18121
0.82668	-1.4898	-37.95976	-3.0572	-37.95976
-0.82646	-0.7359	-41.73913	-4.26626	-41.73913
-2.6229	-1.1577	-15.24731	-1.10209	-15.24731
-2.46515	-2.2669	-6.6339	-6.97807	-6.6339
-2.65795	-3.4632	-7.10424	0.03128	-7.10424
-3.82369	-1.547	-6.25032	-1.57182	-6.25032
-1.44814	1.5842	-9.12141	-1.0886	-9.12141
-0.11455	0.8021	-6.73197	0.40376	-5.0664
-1.0246	-1.0279	-6.10781	-0.92978	-6.10781
-1.53029	-1.6815	-6.32293	-0.81524	-4.98587
-0.90729	-1.3038	-5.14795	0.28566	-5.14795
-1.57407	-1.2909	-5.5474	-0.86531	-5.5474
-1.40478	-2.4858	-22.50233	-0.63276	-22.50233
-1.91517	-0.9109	-22.8609	-3.64814	-20.08127
-0.49875	-2.6383	-7.36757	-2.17259	-7.36757
-2.93552	-1.9494	-6.35959	-0.41643	-6.35959
-1.83245	-0.7173	-7.05402	-1.53654	-7.05402
-2.38182	-2.245	-7.49338	-1.86063	-7.49338
-2.75454	-2.2559	-6.78663	-1.51465	-6.78663
-1.9732	-0.2319	-8.72532	-0.68208	-8.72532
-1.87318	-0.1686	-7.0535	-2.28069	-7.0535
-3.27887	1.1323	-7.87302	-1.32614	-7.87302
-1.56873	-1.1283	-8.77704	-0.04524	-8.77704
-1.11863	-1.5037	-6.44413	-0.72723	-5.54578
-0.59845	0.7984	-7.28791	-0.47491	-7.28791
-2.98707	-2.9124	-7.49481	-0.03622	-7.49481
-2.43944	-1.632	-7.5124	-2.47923	-7.5124
-1.6182	0.1265	-11.74336	-2.53913	-11.74336
-2.80836	0.4291	-7.09677	-2.49779	-7.09677
-0.07564	-1.3264	-1.59866	-1.41384	-1.59866
-1.7424	-0.2275	-8.2823	0.06682	-6.59252
-1.00272	-2.7176	-6.70594	-1.89638	-6.70594
-1.93481	-1.0674	-8.33201	-1.08999	-7.07434
-0.87389	-1.1223	-7.32193	-3.19439	-6.15323
-0.83543	-1.2647	-2.35578	-1.55897	-2.35578
-1.1981	-2.5682	-3.04595	-0.78735	-3.04595
-1.12921	0.7215	-8.91738	0.85462	-8.91738
-0.6267	-0.3895	-9.3382	-1.60944	-9.3382
-2.59148	-0.3853	-8.39074	-2.63391	-8.39074
-1.26449	-2.1082	-7.23743	-2.91573	-7.23743
-0.663	0.7448	-7.56387	-2.25503	-7.56387
-1.50156	1.011	-23.73144	-3.42801	-23.73144
-1.71176	-0.9087	-21.86519	-2.95472	-21.86519
-1.13612	0.872	-4.34276	0.61374	-0.38995
0.06745	-0.7894	-19.43407	-1.60776	-19.43407
-1.50652	-0.8387	-20.53227	-1.89609	-18.38872
-0.64403	-0.3381	-16.13313	-2.46666	-16.13313
-2.36512	-0.2523	-19.47703	-3.34953	-15.97252
-1.47003	1.1501	-93.45246	-3.41541	-78.39122
-1.28132	0.1884	-9.75933	-4.14341	-8.68635
-1.08063	-2.0598	-82.20195	-7.12999	-68.94848
-2.06641	-1.0164	-7.24512	-0.30397	-6.17265
-1.01671	-1.2341	-41.69978	-0.28721	-41.69978
-2.97836	-2.9629	-8.58591	0.36444	-8.58591
-2.67084	-0.1742	-8.13558	-0.71383	-8.13558
-0.21593	-1.0354	-13.19791	-2.72077	-13.19791
-0.69621	-0.9365	-9.54655	-1.53627	-9.54655
0.78926	0.9812	-5.49811	-1.59267	-5.49811
-3.25059	-2.3029	-5.11413	-2.16328	-5.41742
-4.92683	-1.8166	-10.17307	-0.18782	-10.17307
-2.73718	-0.7432	-8.31156	-3.35025	-8.31156
-1.84245	-1.9685	-8.7435	-0.69982	-7.66893
-1.06265	-2.5238	-7.75388	-0.02294	-7.42282
0.47877	-0.0041	-7.03513	-1.96381	-7.40517
-0.18414	-0.848	-8.57707	-0.67252	-7.12187
-0.30477	-0.9756	-9.70424	0.44033	-7.92089
-2.1396	-0.1907	-7.73529	-1.97008	-6.19557
0.34685	-0.7558	-9.60856	-3.61519	-6.45202
-2.27179	-3.4725	-8.07689	-1.193	-7.5467
-2.87454	0.8649	-9.21462	-1.928	-9.21462
0.4905	0.1145	-7.54873	-0.90923	-8.36454
0.47637	1.2371	-7.43763	0.3268	-5.84411
-2.52077	-0.4427	-8.85917	-1.61087	-7.00892
1.40609	0.8027	-9.9792	-1.5692	-9.9792
-1.54042	-0.2847	-8.16367	-2.36323	-8.16367
-0.89299	-1.5384	-7.14945	-1.83872	-7.8393
-1.32002	-2.3775	-8.21432	-0.93417	-7.03778
-1.36686	-0.78	-3.91752	-2.42922	-3.91752
-2.56137	-1.2537	-6.93695	-0.90902	-5.88835
-1.50472	-2.542	-6.74127	-2.08577	-9.42313
-3.73502	-1.8021	-7.99632	-1.35534	-5.81765
-3.0095	0.5524	-4.37491	-0.89391	-3.60497
-2.05489	-0.111	-7.28628	-3.17945	-7.28628
-3.08597	0.4677	-9.55218	-3.97987	-9.55218
-1.71279	-1.6021	-10.38236	-2.13277	-4.82386
-1.45095	0.0863	-8.73811	-1.45432	-8.60196
-2.04936	0.9307	-7.21648	-2.63098	-7.56246
-1.70767	0.1543	-8.61198	-0.561	-8.24045
-1.51105	-1.5826	-7.47238	-1.69103	-5.70393
-0.36462	-0.8252	-3.69486	-2.40721	-3.9573
1.76222	-0.1047	-7.29066	-2.23358	-7.17685
-1.95855	-0.9677	-7.98127	-0.71082	-7.71836
-1.12424	0.1759	-6.52769	-1.52387	-6.1471
-0.87339	-2.6957	-6.95742	-0.58936	-6.95742
-2.26949	-0.7705	-7.0818	-2.87204	-7.0818
-0.51458	-0.6535	-8.49927	-1.56808	-8.49927
-4.15503	-2.4049	-8.85312	-2.32707	-8.85312
-2.69416	-1.6636	-11.62975	-2.54017	-11.62975
-2.1866	-3.1145	-5.0352	-0.9748	-5.0352
-1.20268	-1.1084	-8.36041	-2.33352	-8.3599
-1.66121	-0.8318	-9.57671	-1.63078	-8.24771
-2.01609	-1.2568	-7.71582	-2.57033	-7.71582
-0.36139	-0.0295	-8.55325	-0.80592	-8.55325
-3.55185	-1.3216	-5.97727	-0.87288	-5.97727
-2.81929	-2.21	-3.69606	-1.41288	-0.3373
-1.68376	-1.9594	-6.20078	-1.59429	-6.20078
-0.74555	-2.6463	-4.18515	-1.2347	-3.63442
0.32377	0.6617	-21.03413	-4.20377	-21.03413
0.08929	-1.3949	-15.45036	-4.75736	-15.45036
-3.72366	-2.1828	-14.40477	-2.36219	-14.40477
-0.53582	1.5711	-10.82639	-2.59968	-10.82639
-2.52468	-2.0081	-11.34241	-2.72915	-9.36984
-3.12906	-3.0815	-16.53651	-3.13575	-16.53651
-1.64845	-1.5422	-43.43448	-3.78441	-28.47977
-1.96433	0.1467	-5.80449	0.19744	-5.80449
-3.00952	-1.3244	-52.1006	-7.12159	-52.1006
-2.13411	-1.0367	-10.24244	-3.29869	-10.24244
0.16558	-0.0668	-11.32396	-3.10327	-8.75375
-2.16469	-1.0855	-10.42909	0.12221	-10.42909
-1.46522	-0.0773	-9.18509	-0.70915	-9.18509
-0.13206	1.8773	-8.36336	-1.38235	-6.48335
-1.17712	-2.0418	-6.16025	-1.65099	-6.05452
-1.83293	2.7777	-11.09085	-1.90548	-11.09085
-1.06742	-2.1413	-10.19004	-1.61252	-10.19004
1.2799	1.0349	-8.63114	-0.76169	-8.63114
-1.93206	0.2346	-12.1425	-4.22084	-11.22446
0.15038	0.8463	-12.72396	-2.1758	-9.11634
-2.15337	-1.1271	-8.85997	-0.11062	-8.85997
-2.08412	0.3178	-10.86393	-2.77523	-10.86393
0.07361	0.3019	-4.24201	-0.24283	-4.24201
-2.93604	-1.3746	-14.05939	-2.16819	-13.58193
-1.79429	-0.9359	-18.22834	-2.62234	-14.6752
-2.64375	-2.9826	-14.96288	-0.53847	-14.96288
-1.79523	-0.0431	-14.53168	-2.44901	-15.72725
-0.05141	-0.9547	-5.43929	-0.19023	-5.43929
-1.02559	-0.064	-7.10669	-1.38521	-7.10669
-1.66596	0.0866	-14.27475	-1.40773	-16.58946
-2.21699	-0.9156	-18.30398	-2.59803	-18.30398
-0.80829	-2.0488	-17.74127	-1.6841	-15.01989
-3.78622	-1.804	-15.87935	-2.4131	-18.37339
-2.74977	-2.6611	-7.98982	-2.06476	-4.97134
-1.14868	-2.7194	-11.5321	-1.13841	-11.5321
1.44495	0.9222	-4.25885	-1.05571	-4.25885
-1.341	-0.6926	-18.61253	-1.87567	-18.61253
-0.97781	-2.0039	-9.7844	-0.8611	-9.7844
-1.58133	-0.824	-11.12685	-3.364	-11.12685
-1.38171	-0.6424	-6.28866	-1.9919	-6.28866
-1.50899	-1.0096	-14.37056	-1.98665	-14.03901
-1.6445	0.3228	-19.61808	-4.06066	-19.61808
-3.5925	-0.3269	-26.13743	-3.49433	-17.85129
-2.66966	-1.3717	-5.68344	-1.66109	-5.68344
-1.51711	-1.0382	-20.59386	-4.45858	-15.41831
-5.52024	-2.0534	-18.41096	-5.7864	-11.37358
-2.30423	-2.3169	-24.81569	-1.01828	-24.81569
-1.08095	-0.315	-18.76161	-2.4418	-12.63422
-2.18327	-0.4959	-26.92528	-3.0266	-15.48881
-1.46863	-0.285	-17.01531	-2.69143	-13.60731
-2.339	-1.2139	-11.18553	-1.70981	-11.18553
-2.21683	-1.561	-3.41733	-0.76164	-3.41733
-0.33837	-0.272	-5.34641	0.29381	-5.34641
-1.83176	-0.2108	-0.91232	-1.48824	-1.01488
-2.18647	0.6987	-7.42598	-1.9756	-7.42598
-2.11155	-1.9727	-11.19648	-2.04523	-11.19648
-2.12275	-3.1488	-9.78523	-0.83338	-9.78523
-1.15494	-0.9448	-10.14861	-0.37246	-10.14861
-0.95921	0.9184	-25.26282	-0.46656	-25.26282
-0.38791	-1.723	-25.8761	-2.33727	-25.8761
-2.24214	-0.1151	-20.03058	-0.4174	-20.03058
-1.56041	-1.9657	-28.28396	-1.61451	-19.357
-1.13094	-1.5761	-18.16588	-3.16274	-18.16588
-2.40963	-1.2694	-34.01844	-3.65242	-23.65083
-2.08143	-2.252	-41.76996	-2.96464	-41.76996
-0.0553	-1.5674	-25.50295	-0.26356	-22.62422
-1.18543	-1.0756	-20.99222	-1.1403	-20.99222
-0.31743	-0.1485	-25.58707	-2.08098	-18.61235
0.27458	-1.2793	-20.6431	-3.17018	-20.6431
-1.39313	-1.6747	-16.9601	-0.55973	-16.9601
-2.42419	-0.0437	-19.69258	-2.65576	-16.57669
-1.01079	-0.8621	-6.68284	0.20682	-6.68284
-2.10159	-1.7655	-11.85765	-3.2544	-9.04474
-2.4369	-2.5824	-6.73066	-1.33763	-6.39789
0.26437	1.1562	-9.0212	0.05575	-5.40282
-1.63085	-1.3651	-6.09277	-1.1946	-5.10232
-2.30825	-1.7765	-5.65429	-3.22591	-6.21885
-2.93271	-0.0736	-21.45102	-4.60078	-16.98643
-1.50564	-1.9739	-15.32537	-2.9405	-15.32537
-0.93859	-2.3804	-17.15212	-3.83138	-17.15212
-1.69619	-1.5191	-17.1359	-3.26637	-15.51845
-3.70238	-0.2127	-8.4826	-2.15641	-9.74062
-2.31096	-0.1816	-20.41194	-0.89501	-20.41194
-1.11509	-1.2192	-8.30927	-1.27171	-6.80622
-1.32635	-1.0345	-6.96976	-3.53336	-6.96976
-2.13725	-3.2436	-12.27363	-3.18755	-12.27363
-1.35402	-1.7405	-7.82153	-3.64215	-7.82153
-1.25873	-0.9564	-5.30801	-2.12834	-5.30801
-1.80921	-0.9544	-10.28783	-0.931	-8.12748
-1.53335	-1.7924	-3.62132	1.20097	-3.62132
-0.2303	-0.4822	-9.0341	0.19251	-8.985
-2.49022	-0.7981	-14.88991	-2.13617	-14.88991
-4.92979	-2.8728	-11.73945	-1.8293	-11.73945
-2.25474	0.8479	-7.64442	-0.75669	-8.24123
-1.43205	-0.6479	-8.09834	0.19453	-8.29254
-1.30521	-0.4575	-5.32553	0.00047	-5.32553
-1.22206	-1.2947	-10.35195	-2.01055	-4.79263
-2.93376	-1.6586	-6.80807	-1.2312	-7.086
-1.50998	-1.0468	-5.43627	-0.81095	-5.43627
-2.9555	-1.8966	-3.2143	-0.42695	-3.2143
-0.01888	-1.4875	-7.77115	-1.15381	-7.77115
-0.885	-1.9289	-6.7308	-1.74327	-5.28694
-0.40266	0.9126	-7.01206	0.61758	-5.7647
-0.6833	-1.3262	-5.23905	-0.66007	-5.23905
-1.27903	-0.2962	-5.23373	0.01394	-4.131
-1.22129	-1.0007	-6.87676	-2.93487	-4.71282
-1.14516	-0.0108	-5.49608	-1.72069	-2.41433
-2.4787	-2.9636	-4.51784	-0.2755	-4.51784
-0.71376	-0.7834	-5.34264	-0.25473	-5.34264
-2.50265	0.2783	-5.67686	-0.38011	-5.67686
-2.1703	-1.3879	-8.93856	-1.54159	-8.93856
-0.8012	-0.5253	-7.73238	-0.72839	-7.73238
-1.37906	-1.2267	-10.06916	-0.61973	-10.06916
-4.4849	0.1428	-8.46234	-2.12835	-4.95529
-3.09515	-3.0659	-6.54168	-0.89558	-6.54168
-2.67739	-1.2859	-10.36608	-1.39597	-10.36608
-3.19364	-1.5451	-3.4673	-1.15416	-5.12945
-2.30231	-2.7013	-7.83033	-0.14152	-5.13405
-2.61685	-2.6354	-8.74598	-2.9312	-8.74598
-3.20821	-0.2848	-9.21079	-1.85883	-9.21079
-4.59352	-2.253	-9.57159	-0.94934	-6.04782
-3.69032	-1.4321	-9.458	-1.8314	-9.87731
-6.99792	-2.9723	-14.70894	-2.91932	-12.7107
0.34499	1.3465	-10.41498	-4.4484	-5.49548
-3.50931	0.9757	-12.11834	-3.02068	-12.53496
-1.58289	-0.5745	-6.29389	-3.26115	-6.29389
-2.72919	-0.7065	-3.91968	-2.41976	-4.43211
-4.48309	-2.1595	-5.79723	-1.12417	-5.79723
-1.76008	-1.2648	-9.30576	-0.52407	-9.30576
-3.16176	-0.1252	-6.32013	-2.40722	-6.32013
-1.67045	-1.2444	-8.68048	-2.95363	-8.55607
-1.49491	-0.8784	-5.96566	-2.98888	-5.96566
-0.57277	-0.5684	-6.24599	-1.44467	-4.47209
0.17638	1.3013	-5.46292	-1.8098	-5.46292
-2.81462	-1.9735	-6.04385	-0.38883	-6.04385
-3.1021	1.3052	-5.33833	-2.01302	-5.33833
-1.63612	0.001	-6.98321	-1.70512	-6.98321
-2.40795	-0.182	-3.98427	-1.51641	-3.98427
-1.03008	-1.8171	-3.45347	0.49203	-3.45347
-1.5734	0.119	-7.28415	0.19339	-7.28415
-1.3243	-0.3447	-8.11318	-3.50022	-8.11318
-2.89342	-1.6932	-17.02934	0.57487	-16.89799
-0.15196	-0.8744	-16.40403	-1.46062	-16.40403
-3.04322	-1.8397	-16.49438	-2.58304	-14.60212
-3.026	-1.4134	-16.04158	-1.69444	-16.39318
-1.97096	-0.1602	-4.40882	1.06415	-4.40882
-2.51851	-2.2272	-12.21437	-2.82259	-15.83916
-3.01368	-0.9179	-15.26049	-2.65834	-15.26049
0.05814	-0.9867	-13.85842	0.36414	-10.82792
-1.07321	-1.1832	-16.50523	-1.15298	-14.8717
-2.05401	0.9876	-10.4501	0.05718	-10.4501
-1.21367	0.2731	-4.76064	0.57939	-3.51916
-3.11878	-2.2982	-15.15285	-1.44649	-15.15285
-0.2253	-0.5014	-8.44959	0.74953	-8.44959
-2.92768	-2.3695	-8.38564	-0.41528	-8.38564
-1.60789	-1.0319	-9.4585	0.43423	-9.4585
1.0173	0.9114	-9.59972	-1.12134	-9.59972
-2.85676	1.1055	-12.55223	-3.51473	-12.55223
-1.10357	-1.8024	-18.45913	-1.87478	-12.28215
-2.18207	-0.2642	-18.75051	-1.95417	-13.10321
-2.22673	-0.3358	-18.35328	-0.72573	-18.35328
-1.61769	-0.4519	-8.88671	-2.75312	-7.10909
-2.36243	-0.1643	-28.98486	-2.72785	-28.98486
0.41274	0.224	-9.46231	-1.22921	-9.46231
-0.4767	-1.758	-16.31529	-1.94601	-16.31529
-0.54599	-2.2751	-20.75655	-2.41545	-20.75655
-2.76972	-0.6342	-12.24261	-1.40459	-12.24261
-2.09874	-0.6112	-38.20573	-0.04252	-38.20573
-2.15054	-0.5642	-6.41997	-1.81218	-6.41997
-3.35464	0.3487	-42.08671	-5.38601	-42.08671
-1.60717	-0.7649	-4.016	-0.47358	-4.016
-1.03441	0.2771	-3.58485	-0.88564	-3.58485
-2.80753	-0.9127	-1.83212	-2.07417	-1.83212
-0.85652	-1.9469	-2.77369	-4.52029	-2.77369
-0.01329	-0.4542	-6.77926	-2.80087	-6.77926
-1.30488	-2.416	-5.6133	-0.95465	-5.6133
-2.24264	-1.5348	-5.02506	-2.09419	-5.02506
-2.9985	-2.3555	-7.86898	-0.46988	-6.37377
-3.25416	-1.5993	-8.18538	-1.36481	-8.18538
0.33439	-0.3332	-3.7194	-0.56387	-3.7194
-1.69001	-1.7475	-7.05753	-1.46743	-7.05753
-0.28546	-0.1017	-9.38886	-3.70474	-5.59073
-1.08522	-1.8227	-7.07937	-3.03588	-7.20809
-2.67608	-2.8838	-9.62771	-0.33943	-7.68667
-0.49354	-2.454	-8.66695	1.65111	-6.0216
-1.54456	-1.3086	-3.67943	-2.2204	-3.67943
-2.58323	-2.4226	-8.81153	-3.53058	-7.83173
-2.27289	-1.2915	-6.8365	0.57528	-6.8365
-1.40389	-2.6367	-5.94287	-2.07014	-5.94287
-1.58324	-1.744	-5.03763	-4.73379	-1.69963
-2.67064	-3.1302	-9.52062	-0.90912	-7.9351
-3.81002	-2.9405	-3.88349	0.98634	-6.26696
-2.61536	-2.5071	-6.48937	1.55974	-7.03958
-3.0128	-2.8518	-8.09774	-0.41641	-5.42786
-3.31658	-3.6452	-9.61394	-1.01253	-4.67643
-3.06798	-1.8708	-8.72841	-1.68143	-3.12134
-3.91617	-2.7144	-7.60943	-2.60225	-3.00322
-1.70952	-0.5543	-3.50114	-1.69328	-3.31855
0.10822	-0.1457	-5.61594	-0.54012	-5.58179
-2.0949	1.2638	-7.70626	-1.04888	-7.40015
-3.59485	-2.1797	-6.37972	-0.93004	-4.07045
-3.10889	-1.0323	-7.14521	0.19826	-7.14521
-3.21739	-2.2729	-5.41878	-0.02278	-4.37315
-3.05971	-1.2286	-7.31774	-1.46764	-3.55213
-1.07132	-1.0692	-4.06541	-0.48255	-3.31347
-2.44103	1.0946	-4.30552	1.12916	-4.29033
-3.39298	-1.4149	-10.35893	-0.5938	-10.35893
-1.89223	-2.8995	-6.72467	-1.12571	-6.72467
-2.3353	-1.8011	-6.78559	-0.52518	-6.78559
-3.0522	-1.0255	-7.21949	-3.2162	-3.10882
-0.73606	0.1663	-5.75362	1.67163	-5.75362
-2.23582	-2.7727	-8.76907	-1.95362	-3.18384
-1.87086	-1.8178	-6.62421	-5.13875	-3.28711
-0.5552	-0.6361	-8.41435	-0.36358	-4.94088
-0.72	0.0504	-5.44064	0.41421	-3.0948
-0.24141	-0.5567	-5.7418	0.74468	-5.7418
-3.0124	-0.6103	-8.24229	-0.96728	-8.40264
-1.73534	-0.6606	-5.67982	-1.40635	-3.42656
-1.41044	-1.7541	-7.79448	-1.05952	-7.79448
-3.44142	-1.2151	-7.72416	0.92759	-7.72416
-0.54297	0.6505	-4.36114	-1.11165	-4.36114
-1.17804	-1.0494	-4.57139	-0.75055	-4.57139
-1.31802	-0.2371	-7.74899	-2.12648	-7.74899
-2.70435	-2.5415	-6.16381	-0.87671	-6.16381
-1.07631	-1.2481	-4.58926	-0.82011	-3.35008
-4.43623	-2.6847	-4.50535	-0.97172	-4.01979
-1.47597	-1.7823	-7.54553	-1.70274	-7.54553
-1.82035	-0.746	-8.09851	-1.09498	-4.34392
-0.8896	0.0684	-7.25072	0.09645	-7.25072
-0.1967	-1.5125	-14.7515	-2.15149	-14.7515
-2.26892	-0.7758	-15.78803	-3.19315	-13.40909
-0.60596	-1.0053	-6.41358	-1.17598	-6.41358
-0.26137	1.6833	-19.15491	-5.62004	-16.97283
-2.87986	-2.2475	-21.56537	-1.41504	-11.89068
-1.38228	0.3482	-13.66227	0.69225	-13.66227
-2.47411	-0.6425	-6.29992	-0.78786	-6.29992
-1.64989	-0.9999	-18.81422	-1.01418	-18.81422
-0.22398	-1.2705	-17.24526	-0.59786	-14.58798
0.21179	1.1815	-16.86056	-0.44738	-17.45939
-0.96652	0.8084	-6.64534	-1.72726	-6.65085
-1.36646	-0.8278	-24.37211	-0.14796	-24.37211
-1.73393	-1.4493	-3.67667	-1.31035	-3.09653
-0.2	0.3748	-20.15665	-1.70143	-20.15665
-2.08201	0.1858	-24.49149	-0.2282	-16.84822
0.32876	-0.5402	-15.53261	-3.20334	-24.24024
-2.4824	-2.5754	-19.45247	-2.54689	-19.45247
-1.30521	-0.6013	-19.37872	-2.22908	-16.45059
-1.45843	0.9408	-18.81848	-1.63348	-18.81848
-1.10342	-0.1106	-14.55163	-2.35881	-14.55163
-1.2651	-1.7755	-13.25497	-2.62699	-11.28192
-1.60224	-0.2479	-15.96172	-4.07279	-15.96172
-0.9179	0.0101	-10.32114	-0.48276	-9.94555
-3.51992	-0.6978	-9.63213	-1.03167	-9.63213
-2.21399	1.1746	-9.84409	-0.12891	-9.84409
-2.09137	-2.6675	-19.30604	-3.97889	-20.36205
-2.25391	-1.462	-16.39385	-0.691	-16.39385
-2.56145	-1.4008	-18.65318	-3.35301	-17.02582
-1.38322	0.4035	-22.92123	-4.24317	-19.96713
-1.16346	1.249	-5.62052	-1.3226	-5.62052
-0.84769	-0.3988	-7.68573	-0.87459	-7.68573
-2.02762	-0.2189	-6.47774	-1.16505	-6.47774
-2.53893	-0.9337	-19.69236	-15.97798	-19.11026
0.50824	-0.7929	-21.30093	-2.97258	-21.08963
-3.51855	-2.5624	-22.31788	-0.35343	-14.31144
-2.08707	-0.6799	-8.37444	-2.62757	-4.60056
-1.91195	-1.8178	-17.13615	-3.39248	-17.13615
-3.01059	-0.3466	-15.10029	-1.98993	-15.10029
-1.29953	-1.7643	-8.41222	-1.6137	-8.41222
-1.88435	-1.9227	-7.9734	0.12331	-7.9734
-2.96111	-0.5607	-11.85639	-1.21491	-11.85639
-2.76717	-0.641	-9.22227	1.29595	-9.22227
-1.25125	-0.1798	-28.74436	-4.93714	-18.43554
-0.68885	0.4155	-4.72268	1.66158	-4.72268
-1.7936	-2.1653	-4.07864	-0.35674	-3.24973
-3.19237	-1.3305	-2.63959	-2.09571	0.85713
-0.97971	-1.9181	-6.18715	-1.63901	-6.18715
-3.69588	-2.5874	-7.69418	0.18384	-7.69418
-2.70741	-0.207	-6.01363	-1.82518	-7.49084
-0.28411	-0.9648	-10.17183	-0.69812	-10.17183
-0.03387	0.3103	-7.9167	-4.31807	-7.9167
-3.29381	0.5874	-5.42572	-1.16575	-5.42572
-2.58694	-1.1922	-6.13657	-2.36716	-6.13657
-0.42793	0.6069	-6.40017	-3.91945	-6.40017
0.7425	1.1665	-8.64102	-1.13266	-6.88014
-1.76637	-0.6722	-5.6727	-0.60211	-3.37854
-1.87765	-0.7175	-5.31845	-2.38046	-5.31845
-1.8268	-0.3546	-4.41751	-2.46678	-4.41751
-1.76302	-2.0341	-4.45024	0.37759	-3.70905
-1.7653	-1.1329	-4.71381	-1.94377	-4.71381
0.1422	-0.8718	-1.41091	-0.80782	-1.41091
-1.06179	-0.1805	-5.17585	-0.55283	-5.17585
-1.56828	-3.2378	-4.02887	0.11103	-4.02887
-1.81755	-1.3814	-4.92763	-1.74906	-4.92763
-2.86201	-0.3472	-9.42205	-1.53479	-9.42205
-2.6093	-0.7126	-28.9131	-4.24521	-28.9131
-1.86798	-0.429	-10.00738	-1.5153	-10.00738
-1.29015	0.9496	-9.08494	-0.57123	-8.77102
-1.20329	-1.2225	-12.9941	-1.26704	-11.62729
0.24793	-0.9123	-10.94554	-3.73176	-10.99582
-3.13464	-1.0519	-15.31496	-1.64161	-15.31496
-2.7892	-1.5087	-4.93188	-1.40156	-4.93188
-2.04828	-1.7411	-6.60891	-0.63128	-6.60891
-1.91638	-2.6319	-9.25579	-1.85391	-9.25579
-1.01606	-0.9188	-9.2	-1.31472	-9.64428
-2.42688	1.3712	-9.18207	-1.24304	-8.6175
-2.96197	-2.1443	-5.47501	-0.34146	-5.06793
-2.78251	-2.9423	-11.12218	-1.46965	-10.87035
-2.93274	-1.3592	-13.99863	-0.98753	-13.99863
-3.08594	-2.1239	-11.55755	-1.35708	-11.55755
-1.82771	-1.559	-10.51284	0.54867	-10.51284
-1.37054	-0.1679	-3.03429	-0.05348	-2.13571
-1.76152	0.0261	-4.09322	-1.25513	-1.36486
-3.42719	-1.9849	-3.09962	-3.38828	-2.91478
-3.75779	-3.0751	-9.51946	1.22714	-6.74076
-4.4827	-2.6322	-7.68725	-2.35249	-7.68725
-1.31583	0.4262	-11.49142	-2.20603	-11.49142
-3.98196	-2.4552	-12.57099	-0.944	-12.57099
-1.92463	-1.3308	-5.78538	-0.82181	-5.78538
-2.19473	-2.0647	-8.38611	-1.21022	-11.34734
-1.76154	0.8073	-9.00546	-1.94172	-9.00546
-1.69376	-0.2339	-12.23338	0.33323	-12.23338
-1.53007	-1.2755	-12.96439	-2.32714	-10.93825
-2.55415	-2.1757	-8.08937	-4.61622	-6.97842
-2.08778	-1.0456	-12.96173	-1.82487	-8.58786
